DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202403;2;RS;49944;BTG PACTUAL;13;26800,76
202403;2;RS;52072;C6 BANK;11;2711,25
202403;2;RS;51626;CAIXA ECONÔMICA FEDERAL;1;82,76
202403;2;RS;30379;SANTANDER;1;121,28
202403;2;RS;51011;VOTORANTIM;127;505507,52
202403;2;SC;10045;BRADESCO;15;153346,25
202403;2;SC;49944;BTG PACTUAL;5;12668,69
202403;2;SC;52072;C6 BANK;2;529,51
202403;2;SC;51011;VOTORANTIM;116;657383,76
202403;2;SE;49944;BTG PACTUAL;3;3721,09
202403;2;SE;52072;C6 BANK;1;217,06
202403;2;SE;51011;VOTORANTIM;12;25544,44
202403;2;SP;10045;BRADESCO;131;1194144,62
202403;2;SP;49944;BTG PACTUAL;60;151630,97
202403;2;SP;52072;C6 BANK;52;16294,94
202403;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1;4724,82
202403;2;SP;10069;ITAU;7;11841,56
202403;2;SP;30379;SANTANDER;4;584,78
202403;2;SP;51011;VOTORANTIM;802;3498912,22
202403;2;TO;10045;BRADESCO;1;3710,26
202403;2;TO;51011;VOTORANTIM;8;42582,01
202404;1;AC;49906;BB;132;179526,80
202404;1;AC;30290;BMG;1;900,68
202404;1;AC;10045;BRADESCO;27;51070,66
202404;1;AC;49944;BTG PACTUAL;226;319153,56
202404;1;AC;52072;C6 BANK;7;10063,21
202404;1;AC;51626;CAIXA ECONÔMICA FEDERAL;190;218393,37
202404;1;AC;51884;INTER;50;48982,96
202404;1;AC;10069;ITAU;29;38047,73
202404;1;AC;52058;NUBANK;402;411599,10
202404;1;AC;30379;SANTANDER;42;18162,73
202404;1;AL;51750;BANCO SICOOB;1;167,11
202404;1;AL;49906;BB;212;250434,99
202404;1;AL;30290;BMG;2;5470,62
202404;1;AL;10045;BRADESCO;95;85021,92
202404;1;AL;49944;BTG PACTUAL;690;806045,88
202404;1;AL;52072;C6 BANK;7;11754,83
202404;1;AL;51626;CAIXA ECONÔMICA FEDERAL;605;579004,04
202404;1;AL;51884;INTER;180;170679,99
202404;1;AL;10069;ITAU;115;125723,23
202404;1;AL;52058;NUBANK;855;732810,70
202404;1;AL;30379;SANTANDER;123;33500,86
202404;1;AL;51011;VOTORANTIM;3;1479,15
202404;1;AM;30173;BANRISUL;1;2683,01
202404;1;AM;49906;BB;212;243777,56
202404;1;AM;30290;BMG;9;21947,87
202404;1;AM;10045;BRADESCO;492;665401,88
202404;1;AM;49944;BTG PACTUAL;1386;1906962,94
202404;1;AM;52072;C6 BANK;16;14986,96
202404;1;AM;51626;CAIXA ECONÔMICA FEDERAL;1102;1315820,48
202404;1;AM;51884;INTER;476;549368,72
202404;1;AM;10069;ITAU;368;473385,99
202404;1;AM;52058;NUBANK;2154;2416832,56
202404;1;AM;30379;SANTANDER;308;107479,45
202404;1;AM;5203605;SICOOB AMAZÔNIA;1;2343,96
202404;1;AM;3632872;SICOOB CREDISUL;1;308,69
202404;1;AM;51011;VOTORANTIM;1;1657,38
202404;1;AP;49906;BB;106;107266,90
202404;1;AP;4913711;BCO DO EST. DO PA S.A.;1;3833,16
202404;1;AP;10045;BRADESCO;24;22123,03
202404;1;AP;49944;BTG PACTUAL;169;226734,63
202404;1;AP;52072;C6 BANK;4;7024,63
202404;1;AP;51626;CAIXA ECONÔMICA FEDERAL;101;90223,71
202404;1;AP;51884;INTER;71;78540,76
202404;1;AP;10069;ITAU;40;39852,89
202404;1;AP;52058;NUBANK;242;184959,41
202404;1;AP;30379;SANTANDER;36;16243,59
202404;1;BA;51750;BANCO SICOOB;4;3742,10
202404;1;BA;49906;BB;923;1043626,60
202404;1;BA;30290;BMG;6;7591,02
202404;1;BA;10045;BRADESCO;679;718844,80
202404;1;BA;49944;BTG PACTUAL;2823;3481950,62
202404;1;BA;52072;C6 BANK;61;62893,26
202404;1;BA;51626;CAIXA ECONÔMICA FEDERAL;2183;2205632,34
202404;1;BA;51884;INTER;809;812558,62
202404;1;BA;10069;ITAU;608;716426,97
202404;1;BA;52058;NUBANK;3662;3553555,98
202404;1;BA;30379;SANTANDER;581;168744,07
202404;1;BA;73398646;SOC CC SICOOB COOPERE;3;10391,08
202404;1;BA;51011;VOTORANTIM;6;9161,33
202404;1;CE;51750;BANCO SICOOB;1;2039,64
202404;1;CE;30173;BANRISUL;2;3542,51
202404;1;CE;49906;BB;697;762640,26
202404;1;CE;30290;BMG;6;5206,27
202404;1;CE;10045;BRADESCO;517;551506,48
202404;1;CE;49944;BTG PACTUAL;2377;2920837,65
202404;1;CE;52072;C6 BANK;38;38976,50
202404;1;CE;51626;CAIXA ECONÔMICA FEDERAL;1556;1513426,54
202404;1;CE;51884;INTER;741;722295,78
202404;1;CE;10069;ITAU;382;421511,91
202404;1;CE;52058;NUBANK;3151;2908920,82
202404;1;CE;30379;SANTANDER;563;147896,30
202404;1;CE;51011;VOTORANTIM;7;11748,19
202404;1;DF;51750;BANCO SICOOB;2;1454,80
202404;1;DF;30173;BANRISUL;1;3690,33
202404;1;DF;49906;BB;359;461303,29
202404;1;DF;30290;BMG;6;5382,31
202404;1;DF;10045;BRADESCO;120;150346,59
202404;1;DF;49944;BTG PACTUAL;985;1420476,92
202404;1;DF;52072;C6 BANK;32;35654,01
202404;1;DF;51626;CAIXA ECONÔMICA FEDERAL;576;641707,72
202404;1;DF;51884;INTER;310;355865,04
202404;1;DF;10069;ITAU;201;211658,05
202404;1;DF;52058;NUBANK;1201;1216372,31
202404;1;DF;30379;SANTANDER;227;74194,98
202404;1;DF;51011;VOTORANTIM;2;2807,01
202404;1;ES;51750;BANCO SICOOB;9;15627,85
202404;1;ES;49906;BB;156;189536,14
202404;1;ES;30290;BMG;1;1723,33
202404;1;ES;10045;BRADESCO;80;94130,64
202404;1;ES;49944;BTG PACTUAL;810;1149126,44
202404;1;ES;52072;C6 BANK;14;11592,01
202404;1;ES;51626;CAIXA ECONÔMICA FEDERAL;541;654926,90
202404;1;ES;51884;INTER;211;231583,12
202404;1;ES;10069;ITAU;154;203096,78
202404;1;ES;52058;NUBANK;877;913940,07
202404;1;ES;30379;SANTANDER;215;49734,10
202404;1;GO;51750;BANCO SICOOB;1;4052,96
202404;1;GO;49906;BB;334;452687,83
202404;1;GO;30290;BMG;8;16752,39
202404;1;GO;10045;BRADESCO;220;225460,49
202404;1;GO;49944;BTG PACTUAL;1424;1964000,90
202404;1;GO;52072;C6 BANK;29;41196,74
202404;1;GO;51626;CAIXA ECONÔMICA FEDERAL;897;906292,59
202404;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;1;106,22
202404;1;GO;51884;INTER;414;430577,15
202404;1;GO;10069;ITAU;360;435969,51
202404;1;GO;52058;NUBANK;1661;1614867,16
202404;1;GO;30379;SANTANDER;264;89885,69
202404;1;GO;51011;VOTORANTIM;4;4341,18
202404;1;MA;51750;BANCO SICOOB;1;211,84
202404;1;MA;30173;BANRISUL;1;317,63
202404;1;MA;49906;BB;582;606639,92
202404;1;MA;30290;BMG;4;2176,34
202404;1;MA;10045;BRADESCO;235;239476,81
202404;1;MA;49944;BTG PACTUAL;926;1089916,33
202404;1;MA;52072;C6 BANK;17;25183,78
202404;1;MA;51626;CAIXA ECONÔMICA FEDERAL;688;587403,71
202404;1;MA;51884;INTER;304;270033,53
202404;1;MA;10069;ITAU;156;179831,74
202404;1;MA;52058;NUBANK;1435;1268752,50
202404;1;MA;30379;SANTANDER;181;56910,97
202404;1;MA;51011;VOTORANTIM;2;966,71
202404;1;MG;51750;BANCO SICOOB;34;46023,26
202404;1;MG;30173;BANRISUL;7;11006,79
202404;1;MG;49906;BB;991;1342192,25
202404;1;MG;30290;BMG;22;27916,37
202404;1;MG;10045;BRADESCO;735;919042,57
202404;1;MG;49944;BTG PACTUAL;4237;6041333,15
202404;1;MG;52072;C6 BANK;85;94234,61
202404;1;MG;51626;CAIXA ECONÔMICA FEDERAL;3887;4701654,24
202404;1;MG;25420696;CC CREDINACIONAL LTDA - SICOOB CREDINACIONAL;1;558,21
202404;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;1;3329,07
202404;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;1;2895,21
202404;1;MG;51884;INTER;1993;2066536,17
202404;1;MG;10069;ITAU;1199;1497150,99
202404;1;MG;52058;NUBANK;5213;5945703,66
202404;1;MG;30379;SANTANDER;876;325218,55
202404;1;MG;51011;VOTORANTIM;8;16145,41
202404;1;MS;49906;BB;281;341142,55
202404;1;MS;30290;BMG;1;3753,75
202404;1;MS;10045;BRADESCO;211;264320,02
202404;1;MS;49944;BTG PACTUAL;819;1119435,58
202404;1;MS;52072;C6 BANK;25;23578,73
202404;1;MS;51626;CAIXA ECONÔMICA FEDERAL;694;786829,42
202404;1;MS;51884;INTER;216;226671,49
202404;1;MS;10069;ITAU;127;163216,95
202404;1;MS;52058;NUBANK;1177;1301652,14
202404;1;MS;30379;SANTANDER;194;81843,91
202404;1;MS;51011;VOTORANTIM;1;471,73
202404;1;MT;51750;BANCO SICOOB;4;3712,75
202404;1;MT;49906;BB;286;403403,66
202404;1;MT;30290;BMG;6;2596,50
202404;1;MT;10045;BRADESCO;168;247957,10
202404;1;MT;49944;BTG PACTUAL;871;1458711,29
202404;1;MT;52072;C6 BANK;22;36613,50
202404;1;MT;51626;CAIXA ECONÔMICA FEDERAL;516;691870,36
202404;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;4998,71
202404;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;1;557,99
202404;1;MT;51884;INTER;178;244301,88
202404;1;MT;10069;ITAU;103;140680,82
202404;1;MT;52058;NUBANK;1072;1394999,32
202404;1;MT;30379;SANTANDER;151;79861,92
202404;1;MT;51011;VOTORANTIM;3;2492,43
202404;1;PA;51750;BANCO SICOOB;1;1137,37
202404;1;PA;49906;BB;492;553301,35
202404;1;PA;4913711;BCO DO EST. DO PA S.A.;5;9460,19
202404;1;PA;30290;BMG;5;9013,39
202404;1;PA;10045;BRADESCO;348;356699,02
202404;1;PA;49944;BTG PACTUAL;1603;1824629,49
202404;1;PA;52072;C6 BANK;40;36667,19
202404;1;PA;51626;CAIXA ECONÔMICA FEDERAL;1058;878929,87
202404;1;PA;37079720;CCLA SICOOB CREDIJUSTRA;1;449,29
202404;1;PA;51884;INTER;604;555129,86
202404;1;PA;10069;ITAU;360;406155,07
202404;1;PA;52058;NUBANK;2363;2087690,68
202404;1;PA;30379;SANTANDER;303;93408,97
202404;1;PA;51011;VOTORANTIM;4;4121,21
202404;1;PB;49906;BB;272;291077,80
202404;1;PB;30290;BMG;6;8045,53
202404;1;PB;10045;BRADESCO;209;222953,94
202404;1;PB;49944;BTG PACTUAL;987;1180879,46
202404;1;PB;52072;C6 BANK;15;21019,91
202404;1;PB;51626;CAIXA ECONÔMICA FEDERAL;672;646738,07
202404;1;PB;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;1;2130,10
202404;1;PB;51884;INTER;275;286537,73
202404;1;PB;10069;ITAU;148;157320,40
202404;1;PB;52058;NUBANK;1132;1077810,97
202404;1;PB;30379;SANTANDER;128;38829,30
202404;1;PB;51011;VOTORANTIM;2;2273,54
202404;1;PE;51750;BANCO SICOOB;5;3933,09
202404;1;PE;30173;BANRISUL;1;789,20
202404;1;PE;49906;BB;487;524979,54
202404;1;PE;30290;BMG;7;7649,62
202404;1;PE;10045;BRADESCO;407;425464,51
202404;1;PE;49944;BTG PACTUAL;2006;2410619,89
202404;1;PE;52072;C6 BANK;33;29612,78
202404;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1585;1567357,33
202404;1;PE;4174720;CC SICOOB COOPEMAR;1;600,27
202404;1;PE;51884;INTER;588;580759,75
202404;1;PE;10069;ITAU;482;530661,34
202404;1;PE;52058;NUBANK;2603;2326469,84
202404;1;PE;30379;SANTANDER;483;171351,00
202404;1;PE;51011;VOTORANTIM;9;9166,34
202404;1;PI;49906;BB;317;358625,43
202404;1;PI;30290;BMG;7;3371,01
202404;1;PI;10045;BRADESCO;82;94492,97
202404;1;PI;49944;BTG PACTUAL;630;860833,31
202404;1;PI;52072;C6 BANK;8;12549,56
202404;1;PI;51626;CAIXA ECONÔMICA FEDERAL;499;474832,86
202404;1;PI;51884;INTER;193;196074,68
202404;1;PI;10069;ITAU;82;83885,84
202404;1;PI;52058;NUBANK;912;888431,55
202404;1;PI;30379;SANTANDER;92;22351,12
202404;1;PI;51011;VOTORANTIM;4;5336,02
202404;1;PR;51750;BANCO SICOOB;6;9385,14
202404;1;PR;49906;BB;494;681709,64
202404;1;PR;30290;BMG;6;4051,97
202404;1;PR;10045;BRADESCO;410;480101,62
202404;1;PR;49944;BTG PACTUAL;2569;3602094,20
202404;1;PR;52072;C6 BANK;68;74740,44
202404;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1812;2022106,88
202404;1;PR;2466552;CC SICOOB VALE SUL;3;6344,72
202404;1;PR;51884;INTER;534;629690,06
202404;1;PR;10069;ITAU;732;888123,50
202404;1;PR;52058;NUBANK;3145;3594633,03
202404;1;PR;30379;SANTANDER;385;159629,54
202404;1;PR;51011;VOTORANTIM;11;22931,09
202404;1;RJ;51750;BANCO SICOOB;6;5868,56
202404;1;RJ;30173;BANRISUL;3;1778,91
202404;1;RJ;49906;BB;814;909046,75
202404;1;RJ;30290;BMG;15;16021,33
202404;1;RJ;10045;BRADESCO;1085;1073645,37
202404;1;RJ;49944;BTG PACTUAL;4939;5970368,61
202404;1;RJ;52072;C6 BANK;140;151087,46
202404;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;4161;4025585,80
202404;1;RJ;51884;INTER;1373;1297034,52
202404;1;RJ;10069;ITAU;2305;2431103,10
202404;1;RJ;52058;NUBANK;7093;6576546,65
202404;1;RJ;30379;SANTANDER;1718;515028,35
202404;1;RJ;51011;VOTORANTIM;12;24255,00
202404;1;RN;30173;BANRISUL;1;246,35
202404;1;RN;49906;BB;302;307636,67
202404;1;RN;30290;BMG;3;4176,34
202404;1;RN;10045;BRADESCO;111;105540,49
202404;1;RN;49944;BTG PACTUAL;803;1009513,37
202404;1;RN;52072;C6 BANK;18;26238,11
202404;1;RN;51626;CAIXA ECONÔMICA FEDERAL;545;560903,54
202404;1;RN;51884;INTER;230;237053,88
202404;1;RN;10069;ITAU;108;118975,57
202404;1;RN;52058;NUBANK;1076;1016275,63
202404;1;RN;30379;SANTANDER;143;43481,43
202404;1;RN;51011;VOTORANTIM;3;2011,28
202404;1;RO;51750;BANCO SICOOB;6;9253,40
202404;1;RO;49906;BB;153;212820,22
202404;1;RO;30290;BMG;3;882,47
202404;1;RO;10045;BRADESCO;92;116598,13
202404;1;RO;49944;BTG PACTUAL;530;808404,66
202404;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;4;2158,52
202404;1;RO;52072;C6 BANK;10;13602,21
202404;1;RO;51626;CAIXA ECONÔMICA FEDERAL;436;525868,02
202404;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;5;5858,76
202404;1;RO;51884;INTER;148;185930,94
202404;1;RO;10069;ITAU;63;77497,33
202404;1;RO;52058;NUBANK;812;936878,05
202404;1;RO;30379;SANTANDER;99;47102,91
202404;1;RO;5203605;SICOOB AMAZÔNIA;2;5632,86
202404;1;RO;3632872;SICOOB CREDISUL;1;525,08
202404;1;RO;51011;VOTORANTIM;3;4339,18
202404;1;RR;49906;BB;63;75756,00
202404;1;RR;10045;BRADESCO;26;33957,70
202404;1;RR;49944;BTG PACTUAL;129;157470,61
202404;1;RR;52072;C6 BANK;4;12859,93
202404;1;RR;51626;CAIXA ECONÔMICA FEDERAL;119;129706,04
202404;1;RR;51884;INTER;44;43695,93
202404;1;RR;10069;ITAU;44;47794,73
202404;1;RR;52058;NUBANK;256;265426,86
202404;1;RR;30379;SANTANDER;30;9544,38
202404;1;RR;51011;VOTORANTIM;1;2987,86
202404;1;RS;51750;BANCO SICOOB;5;7296,69
202404;1;RS;30173;BANRISUL;110;133334,33
202404;1;RS;49906;BB;478;591589,35
202404;1;RS;30290;BMG;4;4705,76
202404;1;RS;10045;BRADESCO;315;336784,73
202404;1;RS;49944;BTG PACTUAL;2410;3279054,87
202404;1;RS;52072;C6 BANK;40;48258,32
202404;1;RS;51626;CAIXA ECONÔMICA FEDERAL;2456;2562367,76
202404;1;RS;51884;INTER;527;572281,36
202404;1;RS;10069;ITAU;470;549000,44
202404;1;RS;52058;NUBANK;3133;3281297,99
202404;1;RS;30379;SANTANDER;512;171893,41
202404;1;RS;51011;VOTORANTIM;8;8583,51
202404;1;SC;51750;BANCO SICOOB;8;12996,68
202404;1;SC;30173;BANRISUL;6;8151,35
202404;1;SC;49906;BB;341;448470,89
202404;1;SC;30290;BMG;5;7911,82
202404;1;SC;10045;BRADESCO;253;325888,90
202404;1;SC;31976;BRB;1;982,64
202404;1;SC;49944;BTG PACTUAL;1619;2572073,51
202404;1;SC;52072;C6 BANK;30;37898,42
202404;1;SC;51626;CAIXA ECONÔMICA FEDERAL;974;1262545,53
202404;1;SC;85291086;CC LITORÂNEA;2;5258,12
202404;1;SC;78825270;CCLA MAXI ALFA;8;5911,01
202404;1;SC;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1097,40
202404;1;SC;78862083;COOP NOVOS CAMPOS;1;4083,40
202404;1;SC;51884;INTER;329;420042,55
202404;1;SC;10069;ITAU;264;342945,10
202404;1;SC;52058;NUBANK;1801;2311358,90
202404;1;SC;30379;SANTANDER;218;95089,68
202404;1;SC;51011;VOTORANTIM;6;10245,64
202404;1;SE;30173;BANRISUL;1;582,11
202404;1;SE;49906;BB;116;118292,51
202404;1;SE;30290;BMG;2;504,73
202404;1;SE;10045;BRADESCO;47;51730,29
202404;1;SE;49944;BTG PACTUAL;511;633944,94
202404;1;SE;52072;C6 BANK;8;11186,29
202404;1;SE;51626;CAIXA ECONÔMICA FEDERAL;320;305478,75
202404;1;SE;51884;INTER;156;166808,68
202404;1;SE;10069;ITAU;51;65254,74
202404;1;SE;52058;NUBANK;626;608387,77
202404;1;SE;30379;SANTANDER;75;19903,38
202404;1;SP;51750;BANCO SICOOB;7;7213,39
202404;1;SP;30173;BANRISUL;5;4343,55
202404;1;SP;49906;BB;2283;2689587,72
202404;1;SP;30290;BMG;45;57590,82
202404;1;SP;10045;BRADESCO;3147;3356515,55
202404;1;SP;49944;BTG PACTUAL;14188;18093787,61
202404;1;SP;52072;C6 BANK;364;429572,60
202404;1;SP;51626;CAIXA ECONÔMICA FEDERAL;7808;8310896,03
202404;1;SP;78825270;CCLA MAXI ALFA;1;2114,58
202404;1;SP;51884;INTER;2964;3133232,20
202404;1;SP;10069;ITAU;4741;5277341,81
202404;1;SP;52058;NUBANK;17090;17576339,24
202404;1;SP;30379;SANTANDER;3835;1228383,36
202404;1;SP;51011;VOTORANTIM;42;49909,72
202404;1;TO;49906;BB;98;119408,55
202404;1;TO;10045;BRADESCO;45;43307,91
202404;1;TO;49944;BTG PACTUAL;172;245026,94
202404;1;TO;52072;C6 BANK;4;3606,18
202404;1;TO;51626;CAIXA ECONÔMICA FEDERAL;131;115215,17
202404;1;TO;51884;INTER;72;79272,96
202404;1;TO;10069;ITAU;32;29972,43
202404;1;TO;52058;NUBANK;317;325355,80
202404;1;TO;30379;SANTANDER;33;9025,54
202404;1;TO;51011;VOTORANTIM;1;1038,85
202404;2;AC;10045;BRADESCO;1;277,82
202404;2;AL;10045;BRADESCO;4;55559,43
202404;2;AL;52072;C6 BANK;1;210,80
202404;2;AM;10045;BRADESCO;7;25286,40
202404;2;AP;52072;C6 BANK;1;208,14
202404;2;BA;10045;BRADESCO;25;160332,54
202404;2;BA;52072;C6 BANK;1;162,18
202404;2;CE;10045;BRADESCO;13;150654,40
202404;2;CE;52072;C6 BANK;1;201,70
202404;2;DF;10045;BRADESCO;7;54398,42
202404;2;ES;49906;BB;1;3911,77
202404;2;ES;10045;BRADESCO;9;146360,34
202404;2;GO;10045;BRADESCO;12;238306,16
202404;2;GO;51626;CAIXA ECONÔMICA FEDERAL;1;138,05
202404;2;MA;10045;BRADESCO;3;41757,86
202404;2;MA;52072;C6 BANK;2;415,55
202404;2;MG;49906;BB;1;346,88
202404;2;MG;10045;BRADESCO;38;502666,84
202404;2;MG;52072;C6 BANK;2;418,10
202404;2;MG;51626;CAIXA ECONÔMICA FEDERAL;1;834,23
202404;2;MG;30379;SANTANDER;1;141,29
202404;2;MS;10045;BRADESCO;8;70602,03
202404;2;MT;10045;BRADESCO;7;89497,93
202404;2;PA;10045;BRADESCO;9;166464,38
202404;2;PB;10045;BRADESCO;9;53434,15
202404;2;PE;49906;BB;1;267,95
202404;2;PE;10045;BRADESCO;10;32775,51
202404;2;PE;52072;C6 BANK;1;209,79
202404;2;PI;10045;BRADESCO;3;29440,95
202404;2;PR;10045;BRADESCO;28;186783,73
202404;2;PR;52072;C6 BANK;4;855,50
202404;2;RJ;10045;BRADESCO;39;567617,54
202404;2;RJ;52072;C6 BANK;4;749,20
202404;2;RJ;10069;ITAU;1;97,52
202404;2;RJ;30379;SANTANDER;1;83,57
202404;2;RN;10045;BRADESCO;5;48300,19
202404;2;RN;52072;C6 BANK;1;170,77
202404;2;RR;10045;BRADESCO;3;16322,50
202404;2;RS;10045;BRADESCO;26;624255,98
202404;2;SC;10045;BRADESCO;20;344239,33
202404;2;SC;52072;C6 BANK;2;407,28
202404;2;SE;10045;BRADESCO;1;34744,40
202404;2;SE;10069;ITAU;1;429,10
202404;2;SP;49906;BB;2;194,20
202404;2;SP;10045;BRADESCO;232;3158756,99
202404;2;SP;52072;C6 BANK;10;5036,86
202404;2;SP;10069;ITAU;1;6575,65
202404;2;SP;30379;SANTANDER;4;63,53
202404;2;TO;10045;BRADESCO;3;13735,29
202405;1;AC;49906;BB;76;96769,16
202405;1;AC;10045;BRADESCO;16;19107,42
202405;1;AC;49944;BTG PACTUAL;141;232534,98
202405;1;AC;52072;C6 BANK;2;4346,06
202405;1;AC;51626;CAIXA ECONÔMICA FEDERAL;145;162014,33
202405;1;AC;51884;INTER;30;28838,73
202405;1;AC;10069;ITAU;22;25369,03
202405;1;AC;52058;NUBANK;223;245708,50
202405;1;AC;30379;SANTANDER;21;22037,63
202405;1;AC;3632872;SICOOB CREDISUL;2;2174,14
202405;1;AC;51011;VOTORANTIM;2;2512,66
202405;1;AL;51750;BANCO SICOOB;1;1279,78
202405;1;AL;30173;BANRISUL;1;1603,19
202405;1;AL;49906;BB;155;171299,78
202405;1;AL;10045;BRADESCO;55;53134,90
202405;1;AL;49944;BTG PACTUAL;408;483399,42
202405;1;AL;52072;C6 BANK;2;1241,38
202405;1;AL;51626;CAIXA ECONÔMICA FEDERAL;364;340215,38
202405;1;AL;51884;INTER;120;104378,02
202405;1;AL;10069;ITAU;66;63095,32
202405;1;AL;52058;NUBANK;527;490807,30
202405;1;AL;30379;SANTANDER;69;60446,37
202405;1;AM;30173;BANRISUL;4;5954,55
202405;1;AM;49906;BB;149;219821,57
202405;1;AM;4913711;BCO DO EST. DO PA S.A.;1;1989,34
202405;1;AM;30290;BMG;5;7594,32
202405;1;AM;10045;BRADESCO;321;406158,30
202405;1;AM;49944;BTG PACTUAL;881;1309443,99
